Khartsyzk;Shakhtarsk;30
Bunhe;Yenakiieve;8
Yenakiieve;Bunhe;8
Bunhe;Zhdanivka;8
Zhdanivka;Bunhe;8
Bunhe;Vuhlehirsk;11
Vuhlehirsk;Bunhe;11
Bunhe;Khrestivka;12
Khrestivka;Bunhe;12
Bunhe;Debaltseve;19
Debaltseve;Bunhe;19
Bunhe;Shakhtarsk;22
Shakhtarsk;Bunhe;22
Bunhe;Zuhres;23
Zuhres;Bunhe;23
Bunhe;Svitlodarsk;25
Svitlodarsk;Bunhe;25
Bunhe;Khartsyzk;25
Khartsyzk;Bunhe;25
Hirnyk;Ukrainsk;5
Ukrainsk;Hirnyk;5
Hirnyk;Kurakhove;12
Kurakhove;Hirnyk;12
Hirnyk;Selydove;13
Selydove;Hirnyk;13
Hirnyk;Krasnohorivka;15
Krasnohorivka;Hirnyk;15
Hirnyk;Novohrodivka;17
Novohrodivka;Hirnyk;17
Hirnyk;Marinka;20
Marinka;Hirnyk;20
Hirnyk;Myrnohrad;26
Myrnohrad;Hirnyk;26
Hirnyk;Pokrovsk;33
Pokrovsk;Hirnyk;33
Hirnyk;Vuhledar;33
Vuhledar;Hirnyk;33
Druzhkivka;Kramatorsk;13
Kramatorsk;Druzhkivka;13
Druzhkivka;Kostiantynivka;22
Kostiantynivka;Druzhkivka;22
Druzhkivka;Sloviansk;28
Sloviansk;Druzhkivka;28
Druzhkivka;Chasiv Yar;36
Chasiv Yar;Druzhkivka;36
Druzhkivka;Mykolaivka;37
Mykolaivka;Druzhkivka;37
Druzhkivka;Toretsk;43
Toretsk;Druzhkivka;43
Druzhkivka;Bilytske;45
Bilytske;Druzhkivka;45
Druzhkivka;Rodynske;46
Rodynske;Druzhkivka;46
Druzhkivka;Sviatohirsk;47
Sviatohirsk;Druzhkivka;47
Zhdanivka;Bunhe;8
Bunhe;Zhdanivka;8
Zhdanivka;Yenakiieve;9
Yenakiieve;Zhdanivka;9
Zhdanivka;Khrestivka;12
Khrestivka;Zhdanivka;12
Zhdanivka;Zuhres;16
Zuhres;Zhdanivka;16
Zhdanivka;Vuhlehirsk;18
Vuhlehirsk;Zhdanivka;18
Zhdanivka;Khartsyzk;18
Khartsyzk;Zhdanivka;18
Zhdanivka;Shakhtarsk;20
Shakhtarsk;Zhdanivka;20
Zhdanivka;Debaltseve;26
Debaltseve;Zhdanivka;26
Zhdanivka;Ilovaisk;27
Ilovaisk;Zhdanivka;27
Mospyne;Ilovaisk;13
Ilovaisk;Mospyne;13
Mospyne;Khartsyzk;19
Khartsyzk;Mospyne;19
Mospyne;Makiivka;24
Makiivka;Mospyne;24
Mospyne;Kalmiuske;24
Kalmiuske;Mospyne;24
Mospyne;Zuhres;25
Zuhres;Mospyne;25
Mospyne;Zhdanivka;37
Zhdanivka;Mospyne;37
Mospyne;Yasynuvata;37
Yasynuvata;Mospyne;37
Mospyne;Donetsk;38
Donetsk;Mospyne;38
Mospyne;Yenakiieve;42
Yenakiieve;Mospyne;42
Novoazovsk;Mariupol;58
Mariupol;Novoazovsk;58
Novoazovsk;Kalmiuske;61
Kalmiuske;Novoazovsk;61
Novoazovsk;Dokuchaievsk;84
Dokuchaievsk;Novoazovsk;84
Novoazovsk;Volnovakha;84
Volnovakha;Novoazovsk;84
Novoazovsk;Mospyne;85
Mospyne;Novoazovsk;85
Novoazovsk;Amvrosiivka;87
Amvrosiivka;Novoazovsk;87
Novoazovsk;Ilovaisk;91
Ilovaisk;Novoazovsk;91
Novoazovsk;Zuhres;102
Zuhres;Novoazovsk;102
Novoazovsk;Khartsyzk;103
Khartsyzk;Novoazovsk;103
Novohrodivka;Selydove;8
Selydove;Novohrodivka;8
Novohrodivka;Myrnohrad;10
Myrnohrad;Novohrodivka;10
Novohrodivka;Ukrainsk;12
Ukrainsk;Novohrodivka;12
Novohrodivka;Hirnyk;17
Hirnyk;Novohrodivka;17
Novohrodivka;Pokrovsk;20
Pokrovsk;Novohrodivka;20
Novohrodivka;Rodynske;23
Rodynske;Novohrodivka;23
Novohrodivka;Kurakhove;25
Kurakhove;Novohrodivka;25
Novohrodivka;Krasnohorivka;28
Krasnohorivka;Novohrodivka;28
Novohrodivka;Bilytske;29
Bilytske;Novohrodivka;29
Dokuchaievsk;Volnovakha;26
Volnovakha;Dokuchaievsk;26
Dokuchaievsk;Marinka;29
Marinka;Dokuchaievsk;29
Dokuchaievsk;Donetsk;30
Donetsk;Dokuchaievsk;30
Dokuchaievsk;Krasnohorivka;35
Krasnohorivka;Dokuchaievsk;35
Dokuchaievsk;Kalmiuske;45
Kalmiuske;Dokuchaievsk;45
Dokuchaievsk;Avdiivka;45
Avdiivka;Dokuchaievsk;45
Dokuchaievsk;Yasynuvata;47
Yasynuvata;Dokuchaievsk;47
Dokuchaievsk;Makiivka;47
Makiivka;Dokuchaievsk;47
Dokuchaievsk;Mospyne;47
Mospyne;Dokuchaievsk;47
Zuhres;Ilovaisk;13
Ilovaisk;Zuhres;13
Zuhres;Khartsyzk;14
Khartsyzk;Zuhres;14
Zuhres;Zhdanivka;16
Zhdanivka;Zuhres;16
Zuhres;Shakhtarsk;18
Shakhtarsk;Zuhres;18
Zuhres;Khrestivka;18
Khrestivka;Zuhres;18
Zuhres;Bunhe;23
Bunhe;Zuhres;23
Zuhres;Yenakiieve;25
Yenakiieve;Zuhres;25
Zuhres;Mospyne;25
Mospyne;Zuhres;25
Zuhres;Vuhlehirsk;34
Vuhlehirsk;Zuhres;34
Volnovakha;Dokuchaievsk;26
Dokuchaievsk;Volnovakha;26
Volnovakha;Vuhledar;35
Vuhledar;Volnovakha;35
Volnovakha;Marinka;38
Marinka;Volnovakha;38
Volnovakha;Krasnohorivka;46
Krasnohorivka;Volnovakha;46
Volnovakha;Kurakhove;49
Kurakhove;Volnovakha;49
Volnovakha;Hirnyk;53
Hirnyk;Volnovakha;53
Volnovakha;Mariupol;53
Mariupol;Volnovakha;53
Volnovakha;Donetsk;54
Donetsk;Volnovakha;54
Volnovakha;Ukrainsk;57
Ukrainsk;Volnovakha;57
Krasnohorivka;Marinka;7
Marinka;Krasnohorivka;7
Krasnohorivka;Hirnyk;15
Hirnyk;Krasnohorivka;15
Krasnohorivka;Ukrainsk;18
Ukrainsk;Krasnohorivka;18
Krasnohorivka;Kurakhove;24
Kurakhove;Krasnohorivka;24
Krasnohorivka;Selydove;27
Selydove;Krasnohorivka;27
Krasnohorivka;Novohrodivka;28
Novohrodivka;Krasnohorivka;28
Krasnohorivka;Donetsk;29
Donetsk;Krasnohorivka;29
Krasnohorivka;Avdiivka;31
Avdiivka;Krasnohorivka;31
Krasnohorivka;Dokuchaievsk;35
Dokuchaievsk;Krasnohorivka;35
Kurakhove;Hirnyk;12
Hirnyk;Kurakhove;12
Kurakhove;Ukrainsk;15
Ukrainsk;Kurakhove;15
Kurakhove;Selydove;18
Selydove;Kurakhove;18
Kurakhove;Vuhledar;23
Vuhledar;Kurakhove;23
Kurakhove;Krasnohorivka;24
Krasnohorivka;Kurakhove;24
Kurakhove;Novohrodivka;25
Novohrodivka;Kurakhove;25
Kurakhove;Marinka;25
Marinka;Kurakhove;25
Kurakhove;Myrnohrad;32
Myrnohrad;Kurakhove;32
Kurakhove;Pokrovsk;35
Pokrovsk;Kurakhove;35
Bakhmut;Soledar;13
Soledar;Bakhmut;13
Bakhmut;Chasiv Yar;17
Chasiv Yar;Bakhmut;17
Bakhmut;Toretsk;28
Toretsk;Bakhmut;28
Bakhmut;Zalizne;28
Zalizne;Bakhmut;28
Bakhmut;Svitlodarsk;30
Svitlodarsk;Bakhmut;30
Bakhmut;Horlivka;31
Horlivka;Bakhmut;31
Bakhmut;Siversk;32
Siversk;Bakhmut;32
Bakhmut;Kostiantynivka;34
Kostiantynivka;Bakhmut;34
Bakhmut;Mykolaivka;38
Mykolaivka;Bakhmut;38
Zalizne;Toretsk;6
Toretsk;Zalizne;6
Zalizne;Horlivka;19
Horlivka;Zalizne;19
Zalizne;Chasiv Yar;26
Chasiv Yar;Zalizne;26
Zalizne;Yasynuvata;27
Yasynuvata;Zalizne;27
Zalizne;Kostiantynivka;28
Kostiantynivka;Zalizne;28
Zalizne;Bakhmut;28
Bakhmut;Zalizne;28
Zalizne;Avdiivka;30
Avdiivka;Zalizne;30
Zalizne;Makiivka;35
Makiivka;Zalizne;35
Zalizne;Svitlodarsk;37
Svitlodarsk;Zalizne;37
Bilytske;Rodynske;7
Rodynske;Bilytske;7
Bilytske;Dobropillia;13
Dobropillia;Bilytske;13
Bilytske;Pokrovsk;14
Pokrovsk;Bilytske;14
Bilytske;Myrnohrad;19
Myrnohrad;Bilytske;19
Bilytske;Bilozerske;20
Bilozerske;Bilytske;20
Bilytske;Novohrodivka;29
Novohrodivka;Bilytske;29
Bilytske;Selydove;32
Selydove;Bilytske;32
Bilytske;Ukrainsk;40
Ukrainsk;Bilytske;40
Bilytske;Hirnyk;45
Hirnyk;Bilytske;45
Rodynske;Bilytske;7
Bilytske;Rodynske;7
Rodynske;Pokrovsk;9
Pokrovsk;Rodynske;9
Rodynske;Myrnohrad;13
Myrnohrad;Rodynske;13
Rodynske;Dobropillia;19
Dobropillia;Rodynske;19
Rodynske;Novohrodivka;23
Novohrodivka;Rodynske;23
Rodynske;Selydove;25
Selydove;Rodynske;25
Rodynske;Bilozerske;26
Bilozerske;Rodynske;26
Rodynske;Ukrainsk;34
Ukrainsk;Rodynske;34
Rodynske;Hirnyk;38
Hirnyk;Rodynske;38
Selydove;Novohrodivka;8
Novohrodivka;Selydove;8
Selydove;Ukrainsk;9
Ukrainsk;Selydove;9
Selydove;Hirnyk;13
Hirnyk;Selydove;13
Selydove;Myrnohrad;14
Myrnohrad;Selydove;14
Selydove;Kurakhove;18
Kurakhove;Selydove;18
Selydove;Pokrovsk;20
Pokrovsk;Selydove;20
Selydove;Rodynske;25
Rodynske;Selydove;25
Selydove;Krasnohorivka;27
Krasnohorivka;Selydove;27
Selydove;Bilytske;32
Bilytske;Selydove;32
Kalmiuske;Mospyne;24
Mospyne;Kalmiuske;24
Kalmiuske;Ilovaisk;32
Ilovaisk;Kalmiuske;32
Kalmiuske;Khartsyzk;43
Khartsyzk;Kalmiuske;43
Kalmiuske;Zuhres;44
Zuhres;Kalmiuske;44
Kalmiuske;Dokuchaievsk;45
Dokuchaievsk;Kalmiuske;45
Kalmiuske;Makiivka;46
Makiivka;Kalmiuske;46
Kalmiuske;Amvrosiivka;48
Amvrosiivka;Kalmiuske;48
Kalmiuske;Donetsk;52
Donetsk;Kalmiuske;52
Kalmiuske;Yasynuvata;57
Yasynuvata;Kalmiuske;57
Horishni Plavni;Kremenchuk;24
Kremenchuk;Horishni Plavni;24
Horishni Plavni;Svitlovodsk;44
Svitlovodsk;Horishni Plavni;44
Horishni Plavni;Hlobyne;59
Hlobyne;Horishni Plavni;59
Horishni Plavni;Kobeliaky;63
Kobeliaky;Horishni Plavni;63
Horishni Plavni;Piatykhatky;70
Piatykhatky;Horishni Plavni;70
Horishni Plavni;Oleksandriia;73
Oleksandriia;Horishni Plavni;73
Horishni Plavni;Vilnohirsk;74
Vilnohirsk;Horishni Plavni;74
Horishni Plavni;Zhovti Vody;77
Zhovti Vody;Horishni Plavni;77
Horishni Plavni;Verkhnodniprovsk;88
Verkhnodniprovsk;Horishni Plavni;88
Bilozerske;Dobropillia;8
Dobropillia;Bilozerske;8
Bilozerske;Bilytske;20
Bilytske;Bilozerske;20
Bilozerske;Rodynske;26
Rodynske;Bilozerske;26
Bilozerske;Pokrovsk;31
Pokrovsk;Bilozerske;31
Bilozerske;Myrnohrad;39
Myrnohrad;Bilozerske;39
Bilozerske;Barvinkove;42
Barvinkove;Bilozerske;42
Bilozerske;Novohrodivka;49
Novohrodivka;Bilozerske;49
Bilozerske;Selydove;51
Selydove;Bilozerske;51
Bilozerske;Druzhkivka;53
Druzhkivka;Bilozerske;53
Ternopil;Zbarazh;23
Zbarazh;Ternopil;23
Ternopil;Terebovlia;30
Terebovlia;Ternopil;30
Ternopil;Skalat;44
Skalat;Ternopil;44
Ternopil;Zboriv;51
Zboriv;Ternopil;51
Ternopil;Pochaiv;51
Pochaiv;Ternopil;51
Ternopil;Khorostkiv;53
Khorostkiv;Ternopil;53
Ternopil;Buchach;60
Buchach;Ternopil;60
Ternopil;Kopychyntsi;61
Kopychyntsi;Ternopil;61
Ternopil;Kremenets;62
Kremenets;Ternopil;62
Liuboml;Ustyluh;43
Ustyluh;Liuboml;43
Liuboml;Volodymyr-Volynskyi;53
Volodymyr-Volynskyi;Liuboml;53
Liuboml;Novovolynsk;57
Novovolynsk;Liuboml;57
Liuboml;Kovel;74
Kovel;Liuboml;74
Liuboml;Sokal;88
Sokal;Liuboml;88
Liuboml;Belz;94
Belz;Liuboml;94
Liuboml;Chervonohrad;96
Chervonohrad;Liuboml;96
Liuboml;Uhniv;101
Uhniv;Liuboml;101
Liuboml;Sosnivka;107
Sosnivka;Liuboml;107
Chyhyryn;Znamianka;40
Znamianka;Chyhyryn;40
Chyhyryn;Kamianka;64
Kamianka;Chyhyryn;64
Chyhyryn;Svitlovodsk;64
Svitlovodsk;Chyhyryn;64
Chyhyryn;Oleksandriia;65
Oleksandriia;Chyhyryn;65
Chyhyryn;Hlobyne;74
Hlobyne;Chyhyryn;74
Chyhyryn;Kropyvnytskyi;77
Kropyvnytskyi;Chyhyryn;77
Chyhyryn;Cherkasy;80
Cherkasy;Chyhyryn;80
Chyhyryn;Kremenchuk;85
Kremenchuk;Chyhyryn;85
Chyhyryn;Smila;89
Smila;Chyhyryn;89
Kremenchuk;Svitlovodsk;21
Svitlovodsk;Kremenchuk;21
Kremenchuk;Horishni Plavni;24
Horishni Plavni;Kremenchuk;24
Kremenchuk;Hlobyne;39
Hlobyne;Kremenchuk;39
Kremenchuk;Oleksandriia;60
Oleksandriia;Kremenchuk;60
Kremenchuk;Khorol;80
Khorol;Kremenchuk;80
Kremenchuk;Piatykhatky;81
Piatykhatky;Kremenchuk;81
Kremenchuk;Zhovti Vody;82
Zhovti Vody;Kremenchuk;82
Kremenchuk;Kobeliaky;85
Kobeliaky;Kremenchuk;85
Kremenchuk;Chyhyryn;85
Chyhyryn;Kremenchuk;85
Shumsk;Lanivtsi;29
Lanivtsi;Shumsk;29
Shumsk;Kremenets;43
Kremenets;Shumsk;43
Shumsk;Zdolbuniv;48
Zdolbuniv;Shumsk;48
Shumsk;Ostroh;51
Ostroh;Shumsk;51
Shumsk;Dubno;52
Dubno;Shumsk;52
Shumsk;Rivne;57
Rivne;Shumsk;57
Shumsk;Zbarazh;63
Zbarazh;Shumsk;63
Shumsk;Netishyn;63
Netishyn;Shumsk;63
Shumsk;Volochysk;66
Volochysk;Shumsk;66
Chornobyl;Prypiat;21
Prypiat;Chornobyl;21
Chornobyl;Slavutych;65
Slavutych;Chornobyl;65
Chornobyl;Bucha;80
Bucha;Chornobyl;80
Chornobyl;Oster;82
Oster;Chornobyl;82
Chornobyl;Vyshhorod;82
Vyshhorod;Chornobyl;82
Chornobyl;Irpin;84
Irpin;Chornobyl;84
Chornobyl;Kyiv;98
Kyiv;Chornobyl;98
Chornobyl;Vyshneve;100
Vyshneve;Chornobyl;100
Chornobyl;Boiarka;104
Boiarka;Chornobyl;104
Khorostkiv;Kopychyntsi;11
Kopychyntsi;Khorostkiv;11
Khorostkiv;Skalat;25
Skalat;Khorostkiv;25
Khorostkiv;Chortkiv;26
Chortkiv;Khorostkiv;26
Khorostkiv;Terebovlia;26
Terebovlia;Khorostkiv;26
Khorostkiv;Borshchiv;47
Borshchiv;Khorostkiv;47
Khorostkiv;Volochysk;50
Volochysk;Khorostkiv;50
Khorostkiv;Ternopil;53
Ternopil;Khorostkiv;53
Khorostkiv;Zbarazh;54
Zbarazh;Khorostkiv;54
Khorostkiv;Buchach;62
Buchach;Khorostkiv;62
Horodnia;Snovsk;41
Snovsk;Horodnia;41
Horodnia;Chernihiv;54
Chernihiv;Horodnia;54
Horodnia;Koriukivka;74
Koriukivka;Horodnia;74
Horodnia;Mena;81
Mena;Horodnia;81
Horodnia;Nizhyn;99
Nizhyn;Horodnia;99
Horodnia;Slavutych;101
Slavutych;Horodnia;101
Horodnia;Nosivka;106
Nosivka;Horodnia;106
Horodnia;Semenivka;116
Semenivka;Horodnia;116
Horodnia;Borzna;117
Borzna;Horodnia;117
Pershotravensk;Ternivka;40
Ternivka;Pershotravensk;40
Pershotravensk;Lozova;61
Lozova;Pershotravensk;61
Pershotravensk;Pavlohrad;62
Pavlohrad;Pershotravensk;62
Pershotravensk;Bilozerske;76
Bilozerske;Pershotravensk;76
Pershotravensk;Dobropillia;77
Dobropillia;Pershotravensk;77
Pershotravensk;Huliaipole;78
Huliaipole;Pershotravensk;78
Pershotravensk;Pokrovsk;87
Pokrovsk;Pershotravensk;87
Pershotravensk;Bilytske;87
Bilytske;Pershotravensk;87
Pershotravensk;Rodynske;90
Rodynske;Pershotravensk;90
Ternivka;Pavlohrad;23
Pavlohrad;Ternivka;23
Ternivka;Pershotravensk;40
Pershotravensk;Ternivka;40
Ternivka;Lozova;48
Lozova;Ternivka;48
Ternivka;Synelnykove;67
Synelnykove;Ternivka;67
Ternivka;Novomoskovsk;97
Novomoskovsk;Ternivka;97
Ternivka;Vilniansk;97
Vilniansk;Ternivka;97
Ternivka;Pereshchepyne;97
Pereshchepyne;Ternivka;97
Ternivka;Huliaipole;97
Huliaipole;Ternivka;97
Ternivka;Pervomaiskyi;98
Pervomaiskyi;Ternivka;98
Pryluky;Ichnia;29
Ichnia;Pryluky;29
Pryluky;Pyriatyn;41
Pyriatyn;Pryluky;41
Pryluky;Hrebinka;53
Hrebinka;Pryluky;53
Pryluky;Borzna;74
Borzna;Pryluky;74
Pryluky;Nizhyn;76
Nizhyn;Pryluky;76
Pryluky;Yahotyn;77
Yahotyn;Pryluky;77
Pryluky;Bakhmach;82
Bakhmach;Pryluky;82
Pryluky;Lubny;92
Lubny;Pryluky;92
Pryluky;Nosivka;97
Nosivka;Pryluky;97
Brovary;Boryspil;23
Boryspil;Brovary;23
Brovary;Kyiv;29
Kyiv;Brovary;29
Brovary;Vyshhorod;35
Vyshhorod;Brovary;35
Brovary;Ukrainka;42
Ukrainka;Brovary;42
Brovary;Obukhiv;47
Obukhiv;Brovary;47
Brovary;Vyshneve;49
Vyshneve;Brovary;49
Brovary;Oster;50
Oster;Brovary;50
Brovary;Boiarka;61
Boiarka;Brovary;61
Brovary;Irpin;62
Irpin;Brovary;62
Novovolynsk;Ustyluh;15
Ustyluh;Novovolynsk;15
Novovolynsk;Volodymyr-Volynskyi;22
Volodymyr-Volynskyi;Novovolynsk;22
Novovolynsk;Sokal;31
Sokal;Novovolynsk;31
Novovolynsk;Chervonohrad;39
Chervonohrad;Novovolynsk;39
Novovolynsk;Belz;43
Belz;Novovolynsk;43
Novovolynsk;Sosnivka;50
Sosnivka;Novovolynsk;50
Novovolynsk;Velyki Mosty;55
Velyki Mosty;Novovolynsk;55
Novovolynsk;Liuboml;57
Liuboml;Novovolynsk;57
Novovolynsk;Uhniv;62
Uhniv;Novovolynsk;62
Rivne;Zdolbuniv;10
Zdolbuniv;Rivne;10
Rivne;Kostopil;37
Kostopil;Rivne;37
Rivne;Ostroh;44
Ostroh;Rivne;44
Rivne;Netishyn;53
Netishyn;Rivne;53
Rivne;Shumsk;57
Shumsk;Rivne;57
Rivne;Dubno;61
Dubno;Rivne;61
Rivne;Berezne;70
Berezne;Rivne;70
Rivne;Slavuta;78
Slavuta;Rivne;78
Rivne;Kremenets;82
Kremenets;Rivne;82
Shostka;Novhorod-Siverskyi;29
Novhorod-Siverskyi;Shostka;29
Shostka;Krolevets;37
Krolevets;Shostka;37
Shostka;Hlukhiv;52
Hlukhiv;Shostka;52
Shostka;Druzhba;55
Druzhba;Shostka;55
Shostka;Seredyna-Buda;71
Seredyna-Buda;Shostka;71
Shostka;Putyvl;73
Putyvl;Shostka;73
Shostka;Konotop;77
Konotop;Shostka;77
Shostka;Buryn;84
Buryn;Shostka;84
Shostka;Baturyn;90
Baturyn;Shostka;90
Ladyzhyn;Haisyn;22
Haisyn;Ladyzhyn;22
Ladyzhyn;Tulchyn;43
Tulchyn;Ladyzhyn;43
Ladyzhyn;Bershad;47
Bershad;Ladyzhyn;47
Ladyzhyn;Illintsi;48
Illintsi;Ladyzhyn;48
Ladyzhyn;Nemyriv;56
Nemyriv;Ladyzhyn;56
Ladyzhyn;Lypovets;64
Lypovets;Ladyzhyn;64
Ladyzhyn;Kodyma;67
Kodyma;Ladyzhyn;67
Ladyzhyn;Monastyryshche;72
Monastyryshche;Ladyzhyn;72
Ladyzhyn;Haivoron;80
Haivoron;Ladyzhyn;80
Varash;Kivertsi;72
Kivertsi;Varash;72
Varash;Kostopil;81
Kostopil;Varash;81
Varash;Dubrovytsia;81
Dubrovytsia;Varash;81
Varash;Rozhyshche;82
Rozhyshche;Varash;82
Varash;Sarny;82
Sarny;Varash;82
Varash;Lutsk;88
Lutsk;Varash;88
Varash;Rivne;90
Rivne;Varash;90
Varash;Zdolbuniv;98
Zdolbuniv;Varash;98
Varash;Berezne;104
Berezne;Varash;104
Trostianets;Okhtyrka;20
Okhtyrka;Trostianets;20
Trostianets;Sumy;51
Sumy;Trostianets;51
Trostianets;Lebedyn;55
Lebedyn;Trostianets;55
Trostianets;Bohodukhiv;71
Bohodukhiv;Trostianets;71
Trostianets;Zinkiv;74
Zinkiv;Trostianets;74
Trostianets;Valky;102
Valky;Trostianets;102
Trostianets;Bilopillia;105
Bilopillia;Trostianets;105
Trostianets;Poltava;108
Poltava;Trostianets;108
Trostianets;Hadiach;109
Hadiach;Trostianets;109
Sarny;Dubrovytsia;27
Dubrovytsia;Sarny;27
Sarny;Berezne;40
Berezne;Sarny;40
Sarny;Kostopil;54
Kostopil;Sarny;54
Sarny;Varash;82
Varash;Sarny;82
Sarny;Rivne;90
Rivne;Sarny;90
Sarny;Zdolbuniv;98
Zdolbuniv;Sarny;98
Sarny;Korets;100
Korets;Sarny;100
Sarny;Netishyn;111
Netishyn;Sarny;111
Sarny;Ostroh;112
Ostroh;Sarny;112
Kostopil;Berezne;36
Berezne;Kostopil;36
Kostopil;Rivne;37
Rivne;Kostopil;37
Kostopil;Zdolbuniv;45
Zdolbuniv;Kostopil;45
Kostopil;Sarny;54
Sarny;Kostopil;54
Kostopil;Ostroh;62
Ostroh;Kostopil;62
Kostopil;Netishyn;64
Netishyn;Kostopil;64
Kostopil;Dubrovytsia;78
Dubrovytsia;Kostopil;78
Kostopil;Slavuta;80
Slavuta;Kostopil;80
Kostopil;Varash;81
Varash;Kostopil;81
Snovsk;Koriukivka;33
Koriukivka;Snovsk;33
Snovsk;Horodnia;41
Horodnia;Snovsk;41
Snovsk;Mena;44
Mena;Snovsk;44
Snovsk;Semenivka;81
Semenivka;Snovsk;81
Snovsk;Chernihiv;82
Chernihiv;Snovsk;82
Snovsk;Borzna;83
Borzna;Snovsk;83
Snovsk;Nizhyn;86
Nizhyn;Snovsk;86
Snovsk;Nosivka;107
Nosivka;Snovsk;107
Snovsk;Baturyn;116
Baturyn;Snovsk;116
Radyvyliv;Brody;13
Brody;Radyvyliv;13
Radyvyliv;Berestechko;30
Berestechko;Radyvyliv;30
Radyvyliv;Pochaiv;31
Pochaiv;Radyvyliv;31
Radyvyliv;Kremenets;52
Kremenets;Radyvyliv;52
Radyvyliv;Zboriv;54
Zboriv;Radyvyliv;54
Radyvyliv;Zolochiv;54
Zolochiv;Radyvyliv;54
Radyvyliv;Dubno;62
Dubno;Radyvyliv;62
Radyvyliv;Horokhiv;69
Horokhiv;Radyvyliv;69
Radyvyliv;Lutsk;70
Lutsk;Radyvyliv;70
Korets;Slavuta;48
Slavuta;Korets;48
Korets;Shepetivka;50
Shepetivka;Korets;50
Korets;Novohrad-Volynskyi;52
Novohrad-Volynskyi;Korets;52
Korets;Berezne;62
Berezne;Korets;62
Korets;Netishyn;66
Netishyn;Korets;66
Korets;Baranivka;67
Baranivka;Korets;67
Korets;Polonne;68
Polonne;Korets;68
Korets;Iziaslav;68
Iziaslav;Korets;68
Korets;Ostroh;78
Ostroh;Korets;78
Vyshneve;Boiarka;12
Boiarka;Vyshneve;12
Vyshneve;Kyiv;20
Kyiv;Vyshneve;20
Vyshneve;Irpin;21
Irpin;Vyshneve;21
Vyshneve;Vasylkiv;24
Vasylkiv;Vyshneve;24
Vyshneve;Bucha;26
Bucha;Vyshneve;26
Vyshneve;Vyshhorod;26
Vyshhorod;Vyshneve;26
Vyshneve;Obukhiv;42
Obukhiv;Vyshneve;42
Vyshneve;Ukrainka;49
Ukrainka;Vyshneve;49
Vyshneve;Brovary;49
Brovary;Vyshneve;49
Irpin;Bucha;5
Bucha;Irpin;5
Irpin;Boiarka;21
Boiarka;Irpin;21
Irpin;Vyshneve;21
Vyshneve;Irpin;21
Irpin;Vyshhorod;30
Vyshhorod;Irpin;30
Irpin;Kyiv;35
Kyiv;Irpin;35
Irpin;Vasylkiv;39
Vasylkiv;Irpin;39
Irpin;Fastiv;61
Fastiv;Irpin;61
Irpin;Brovary;62
Brovary;Irpin;62
Irpin;Obukhiv;63
Obukhiv;Irpin;63
Koriukivka;Mena;28
Mena;Koriukivka;28
Koriukivka;Snovsk;33
Snovsk;Koriukivka;33
Koriukivka;Semenivka;59
Semenivka;Koriukivka;59
Koriukivka;Borzna;61
Borzna;Koriukivka;61
Koriukivka;Horodnia;74
Horodnia;Koriukivka;74
Koriukivka;Baturyn;85
Baturyn;Koriukivka;85
Koriukivka;Nizhyn;90
Nizhyn;Koriukivka;90
Koriukivka;Bakhmach;92
Bakhmach;Koriukivka;92
Koriukivka;Ichnia;103
Ichnia;Koriukivka;103
Khrystynivka;Monastyryshche;27
Monastyryshche;Khrystynivka;27
Khrystynivka;Uman;28
Uman;Khrystynivka;28
Khrystynivka;Zhashkiv;51
Zhashkiv;Khrystynivka;51
Khrystynivka;Haivoron;53
Haivoron;Khrystynivka;53
Khrystynivka;Blahovishchenske;61
Blahovishchenske;Khrystynivka;61
Khrystynivka;Haisyn;64
Haisyn;Khrystynivka;64
Khrystynivka;Bershad;70
Bershad;Khrystynivka;70
Khrystynivka;Tetiiv;70
Tetiiv;Khrystynivka;70
Khrystynivka;Ladyzhyn;82
Ladyzhyn;Khrystynivka;82
Talne;Zvenyhorodka;36
Zvenyhorodka;Talne;36
Talne;Vatutine;42
Vatutine;Talne;42
Talne;Uman;56
Uman;Talne;56
Talne;Bohuslav;76
Bohuslav;Talne;76
Talne;Zhashkiv;77
Zhashkiv;Talne;77
Talne;Shpola;77
Shpola;Talne;77
Talne;Tarashcha;79
Tarashcha;Talne;79
Talne;Blahovishchenske;82
Blahovishchenske;Talne;82
Talne;Khrystynivka;82
Khrystynivka;Talne;82
Chernihiv;Horodnia;54
Horodnia;Chernihiv;54
Chernihiv;Slavutych;60
Slavutych;Chernihiv;60
Chernihiv;Nosivka;71
Nosivka;Chernihiv;71
Chernihiv;Oster;76
Oster;Chernihiv;76
Chernihiv;Snovsk;82
Snovsk;Chernihiv;82
Chernihiv;Nizhyn;83
Nizhyn;Chernihiv;83
Chernihiv;Bobrovytsia;84
Bobrovytsia;Chernihiv;84
Chernihiv;Mena;103
Mena;Chernihiv;103
Chernihiv;Koriukivka;111
Koriukivka;Chernihiv;111
Smila;Cherkasy;29
Cherkasy;Smila;29
Smila;Kamianka;31
Kamianka;Smila;31
Smila;Horodyshche;49
Horodyshche;Smila;49
Smila;Zolotonosha;53
Zolotonosha;Smila;53
Smila;Novomyrhorod;57
Novomyrhorod;Smila;57
Smila;Shpola;61
Shpola;Smila;61
Smila;Mala Vyska;69
Mala Vyska;Smila;69
Smila;Korsun-Shevchenkivskyi;75
